% Model:              simple_interferometer_with_waveguides_for_nn.mph
% Version:            COMSOL 6.0.0.405
% Date:               Apr 11 2023, 14:16
% Dimension:          1
% Nodes:              1694
% Expressions:        49
% Description:        Line graph
% Arc length (m)          (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2            (emw.normE)^2
0.04163967416066636       1313205.511075734        5317189.522576371        1986088.8414755324       1162645.1656289827       2187131.626430273        1.445605109741465E7      4308034.742527477        9671169.512632312        1956237.7759180435       2010189.812519675        2.222404714755055E7      3844002.7168482174       2664034.421507108        5067205.163124709        3092476.965284371        6028994.044324202        1355141.6560739835       4676742.006468469        2545047.426912206        7827622.264576684        3.1265392545130454E7     8083416.787197268        7904404.514880366        5362193.286021808        7429910.464973869        1025545.5880955039       7721538.174423846        4139632.905499101        7690170.63416148         3922963.837194899        6814093.022238954        4526817.429978791        3019349.095563896        4440373.413193926        4931439.216891505        2.0150509878452163E7     1988338.0834247225       1.3383412615708E7        2955945.665141048        1.2070990615339229E7     1.1104107113849543E7     1363902.8057415516       2561313.1788058844       5057319.605253023        1349618.3630600406       2251461.8170553613       3195142.001406214        3096112.060074239        4564928.148767701
0.04170430014893724       1263017.481893607        5211243.3996033985       1980193.5245823762       1117904.5835179477       2147995.689589049        1.4709666207602477E7     4387358.508764576        9837976.979486862        1912615.5219412122       1931091.8801110426       2.3046281820855863E7     3732647.7944812626       2573775.243546216        4946924.84968815         3076374.7557391413       5902628.2701418465       1062137.5554142972       4563297.144069673        2603320.577548365        7765594.033620822        3.19508587446602E7       7927272.878938695        7864026.274704154        5477713.104027958        7468282.528294112        982144.1797010426        7902428.731378418        4063402.9720101          7750255.825623027        3944033.448176491        6773783.18822889         4457511.876015954        3035668.060626014        4334658.410657951        4947611.93330654         2.0229283308271293E7     1946869.155773278        1.3019820251070179E7     2939637.0900307014       1.2113645670163551E7     1.098088465859367E7      1301247.2995367786       2523078.9336944455       5026198.350957621        1301538.8889957548       2218902.6730248164       3176705.5621646494       3027714.6702974266       4489848.810386207
0.04171891101234598       1252027.5662439794       5184698.524990206        1978928.6039566032       1108264.1758860275       2139653.8428170397       1.4776903443056494E7     4404152.607588172        9866297.821755597        1903096.0275912664       1913220.0207017944       2.3206976772950564E7     3706602.2847712603       2552643.8066905737       4916619.41746363         3071063.820654575        5872049.527970481        999911.5364122065        4536444.238417948        2616774.300774336        7747818.6139963          3.2106080052040614E7     7888482.10876872         7855227.731106059        5501123.677141507        7473981.018335602        972733.4379557936        7942176.59190133         4044945.910549472        7758994.376606766        3946909.0963556487       6766642.813273637        4442606.181741784        3037397.974981134        4310432.537769425        4951850.231127576        2.025104561415159E7      1936915.8140550354       1.2928202837955806E7     2935813.3657874824       1.2115407692182356E7     1.0957844740345452E7     1287285.7508570945       2513964.8694930575       5016751.938884841        1291128.1122793588       2210871.3828071207       3171822.513352211        3011147.6124603683       4471194.344325223
0.041795043864935724      1198251.3691100795       5035143.39524312         1975133.8475867172       1061983.540453898        2101564.096034104        1.5151680839260599E7     4488382.675403091        9944354.243816068        1857561.4888115767       1822635.2700741596       2.3840522552861538E7     3570839.359627492        2440852.9556933744       4746399.525911212        3033728.0073631955       5707101.473200772        703659.8972689777        4395313.429996445        2684540.2958845836       7639513.117025188        3.2896195599340923E7     7678241.377602448        7802855.922445216        5609941.771967189        7490229.378781603        927095.622702684         8136746.958569077        3946805.4989768886       7783530.727844114        3954715.058643496        6744409.399204881        4374243.659739852        3035071.93405695         4186000.1904340438       4978290.248976593        2.0362886022692025E7     1883449.787484642        1.2414806163642937E7     2917877.2353657065       1.2079557386756921E7     1.0872220946219461E7     1217674.6568314787       2467440.5627773264       4953889.588121303        1241099.6173911893       2167393.8621817245       3142980.767212563        2921221.4306038655       4368561.072009963
0.0417992139149992        1195410.789420882        5026209.803315437        1974897.7985396625       1059577.634672257        2099580.5061309854       1.5171793566503199E7     4492454.660562536        9944494.677607777        1855147.7801636825       1817723.3552557072       2.386267167317194E7      3563222.5543643585       2434556.9234137535       4736301.492532549        3031057.0990151805       5697486.06492869         688765.868264722         4387293.338015668        2687877.6792844944       7632351.478666446        3.29359944913235E7       7665932.673545679        7798985.2984975865       5614806.088980487        7489984.762576503        924709.7989472598        8146230.863538949        3941118.1047290573       7783223.970878867        3954522.245738825        6743452.016370074        4370691.916247088        3034222.499431137        4179024.9506779853       4979622.514985629        2.0367126012289383E7     1880363.6521020741       1.2384281619944012E7     2916779.5939572924       1.2074693721149433E7     1.0868442882276049E7     1213948.8278832675       2464763.109774891        4949521.983533229        1238488.7222533692       2164830.2244073693       3141042.424161627        2915975.080910025        4362526.515289976
0.04182649239445982       1177488.3137015624       4967244.474525185        1974344.2198263523       1044527.1049955566       2087818.5933363952       1.5301112128254496E7     4520040.689710604        9936880.889199436        1840299.9543188773       1786263.3846081365       2.3980028350217756E7     3514318.0137468474       2393628.280202164        4669881.910710647        3012766.7464697827       5635013.122307919        594869.1512752029        4335786.977656126        2709009.5012135995       7585356.888024999        3.3194291462058462E7     7587232.847154203        7771824.757332315        5646429.167658608        7488139.288787918        909684.7145162949        8206648.914826893        3904703.4111986654       7780998.006467602        3953477.4789387574       6739559.241448384        4349414.046315524        3027700.9266678514       4134358.6786778998       4989381.216751173        2.0391463641224775E7     1860317.9135535578       1.2184315409495335E7     2910687.238064623        1.203880518800775E7      1.0848490828601647E7     1190256.5957276558       2448032.5736963605       4919769.492329876        1222204.896014505        2148331.3542803875       3128437.237672274        2881838.0148386583       4323248.355792981
0.04188386267276105       1142348.1620056403       4837216.899902708        1974375.3176062733       1015572.7940157554       2066047.7095349478       1.5533355577178802E7     4572639.953821342        9861781.064582642        1811685.6386585303       1722784.1733052835       2.4027696129448067E7     3413166.3125778018       2307815.0639275904       4525096.781607546        2966994.7839983045       5500035.680109908        419266.47320757684       4228156.739642402        2744771.3419667585       7475527.85236612         3.3669476488217175E7     7421376.4833363565       7693888.646582764        5699583.889133501        7471588.274512025        880504.1534461709        8312990.168412703        3827818.9610027596       7758998.864659679        3945548.0384327797       6734209.912447286        4309493.758668059        3005158.3189261495       4041119.915313019        5008252.670653157        2.0393861692588072E7     1817545.002826635        1.1749629485168189E7     2898437.6002792413       1.1926601720078455E7     1.0816374418355176E7     1143104.7318632312       2413182.2689610417       4846136.623264252        1190889.6247968771       2112952.3203121247       3098164.4528770894       2808253.540276748        4239153.066484857
0.041891829137090025      1137767.8517102904       4818739.594439553        1974622.349093422        1011864.167979619        2063415.2945546915       1.5561106494760152E7     4579669.019098424        9845648.25749152         1808068.9285312307       1714310.9893007237       2.4013552845441323E7     3399440.335579268        2296019.35923183         4504659.320847008        2960069.288058597        5481072.76410886         396937.9312430516        4213470.113701217        2748855.022715507        7459525.298658995        3.372997410855705E7      7398699.175116117        7680844.696410343        5705895.3371857805       7468427.8405229645       876729.7440835574        8326124.469881903        3817299.8608465684       7754477.0123475455       3944098.7641950166       6734007.11433457         4304649.302395955        3001312.3313029036       4028391.5374740637       5010976.697998718        2.0389102606215388E7     1811612.3448912853       1.1688343359299935E7     2896927.1346410206       1.1907759911088342E7     1.0813155180900885E7     1136852.303701812        2408480.211363783        4835023.863636083        1186880.5257879642       2108074.077769758        3093724.8204784994       2797939.370337323        4227642.504712819
0.04191577956362784       1124334.60014931         4761831.380364792        1975383.5826508428       1001067.0567139976       2055782.9958339513       1.5629822646085216E7     4599333.254423312        9786888.788185714        1797437.859003937        1689172.0934440198       2.3937025395428088E7     3358304.4874313953       2260456.350072187        4442326.105678967        2937607.92798069         5423006.865003065        334033.0783436752        4169148.7676613596       2758756.396360907        7409050.394154354        3.389045873361601E7      7330657.067725887        7635952.2897130465       5721989.512356324        7455597.678749488        865703.0280212451        8359528.846734941        3785359.106623236        7737830.992810282        3938377.71479025         6731574.927326802        4289802.541789361        2987847.9788343986       3989729.7718390264       5017451.799323582        2.035964391037263E7      1793566.3002483621       1.1502866648789361E7     2892256.082006948        1.1843566443854343E7     1.0801050440632498E7     1118495.9109821299       2394189.750085978        4799019.282733985        1175230.9180189515       2093138.556743936        3079296.5330074048       2766512.111247831        4192094.5792413256
0.04196088171561331       1100708.981943437        4652513.547992377        1977941.1894361111       982435.3754312558        2043252.7195527554       1.5708813741176272E7     4633504.501773418        9644519.482177215        1779207.2580499393       1643879.751521072        2.367028022333273E7      3283164.3354391195       2194546.221548777        4324086.27279946         2891697.1377536734       5311938.9859037055       229834.96800492678       4087448.4746333836       2769839.7472549477       7309579.479358986        3.413487922790845E7      7206429.077688943        7532748.405754485        5744583.001053332        7424319.702919829        846485.640269838         8406728.614051871        3726194.9917440577       7698009.857977           3925131.2673352337       6724280.640106142        4263510.464628964        2957950.5428621755       3917611.4970825845       5026952.917566948        2.025524603674786E7      1759596.953460449        1.1154201454611083E7     2884298.2835640796       1.1701699840738246E7     1.0774309882091902E7     1085783.657259905        2367658.3050244306       4725121.730639935        1155174.6398354091       2065092.83177389         3050022.0433628294       2706972.8058255897       4125729.334431546
0.04199338104930128       1085018.5233607776       4572389.465781962        1980844.3738687746       970360.600199849         2035702.4838415592       1.5719460265558902E7     4656198.767705393        9519902.263687467        1767534.6196504252       1612891.450277673        2.338699458949338E7      3231138.47080668         2148084.5450043976       4238715.81453465         2856069.0426185266       5230485.182795951        166641.5774722179        4030233.3893476627       2771515.6040665177       7235087.91763181         3.426216631276365E7      7121078.76021539         7442386.056585625        5755151.375676887        7396357.798829162        833867.186681525         8427696.551140875        3684577.687997062        7663547.996797759        3913953.964146292        6715184.380600638        4245203.87452692         2933153.3321992247       3866189.046227879        5031132.020902514        2.0136990930527017E7     1735192.9235027416       1.0905938389867153E7     2879493.599729256        1.1583554242658136E7     1.0748105620764794E7     1063705.791363835        2348775.5965860733       4667252.070796096        1142228.3393091052       2045033.8503088697       3027394.7630996667       2663978.4825570458       4078505.629916479
0.04202502491050386       1070791.8147288635       4493721.287192211        1984443.4193555184       959652.145237859         2029377.567747163        1.5688624372350892E7     4676535.633049556        9384549.754290117        1757269.4720978907       1584080.4924738512       2.304677776568775E7      3182373.2261797814       2103909.693439816        4156002.742883445        2819733.3334134133       5150052.932601287        115389.68411518418       3976007.457896824        2767969.888925709        7160819.080663094        3.434397616013778E7      7041796.162437106        7341294.692690793        5760799.238008488        7364764.084368039        822550.779735511         8437197.588651856        3644962.537023938        7625787.626062389        3901811.778996928        6701586.577882676        4227089.229274569        2906758.8733079103       3816549.7675432423       5032372.625076214        1.998534521846966E7      1711540.8516795961       1.0669008428532625E7     2875504.525044665        1.1456754273887474E7     1.0713493532488702E7     1043421.9478467205       2330426.562299386        4607581.953035685        1130784.3799879162       2025640.2738705801       3004207.459779176        2622217.82834525         4033123.07800431
0.04204169407279322       1063834.3711082565       4452571.859194575        1986728.5497081308       954523.393181027         2026545.5391078088       1.5656245967315903E7     4686559.095807931        9309039.219673378        1752435.9152262402       1569676.962315186        2.2844509793651953E7     3157785.006370942        2081328.5309119339       4113143.6645021117       2800240.9855043525       5107696.560329235        92674.666228301          3948434.474882235        2764172.0872427616       7121580.468420484        3.437149703611905E7      7001958.490515659        7283413.500454841        5762024.524636129        7346891.1014850205       817070.3233413808        8438381.839785751        3624820.4273778517       7604548.272893917        3895150.1477344385       6692657.335036233        4217522.215582412        2892233.977247202        3790895.268886575        5032035.402367206        1.9892094413820762E7     1699351.5794879992       1.0547420228020668E7     2873733.537675396        1.1386394070698252E7     1.0691672248458637E7     1033339.9657135291       2321006.515611566        4575346.744929729        1125315.5829971088       2015721.4275074892       2991713.4996070685       2600490.6155655663       4009867.471012153
0.04210673605562448       1039350.0260394615       4292463.2984866155       1997969.0271585626       937139.8735000396        2017888.0522128304       1.5419343159836221E7     4722313.357223288        9000904.34605255         1736395.5373930137       1517023.7291363627       2.1953729258369047E7     3067549.4182798965       1996941.5860039322       3949258.7074403795       2722535.2109565847       4939907.734261102        33723.30117761747        3845378.005762964        2737703.7222748613       6967452.18262548         3.437501697606972E7      6859174.732998612        7027078.929644491        5757194.0297075          7267906.414158112        798144.9783973839        8416524.139522485        3549110.233090718        7515377.193435788        3867142.7771048755       6639672.811115069        4176078.8479469186       2832337.59983502         3692414.746738751        5021611.418477926        1.9437014222026676E7     1652298.9500633941       1.0095268898987547E7     2869361.548504837        1.1089296402342184E7     1.0569338976681273E7     997136.9837289513        2283731.5735443574       4443710.908686667        1106865.1249681953       1977505.4633811016       2941315.9621598623       2516963.9149255995       3920604.450977647
0.042132886675858114      1030806.2686019201       4229414.32809871         2003608.9022609335       931397.4805567637        2015462.8551224284       1.5277371550289499E7     4735194.063887689        8876411.799926732        1731322.8573901018       1497729.497916532        2.156397669416203E7      3034398.053644842        1965179.0528342533       3885909.4225223004       2691404.805624217        4872039.373492847        24038.531389273037       3806628.7628355525       2722732.750357427        6906223.10316959         3.433456155219762E7      6807632.505488523        6912542.455798496        5751293.200087408        7233189.334905798        791724.5240993598        8397564.658133568        3520547.239580321        7477601.222519527        3855501.975769391        6610045.741009147        4157323.12338891         2807652.2487969818       3654086.3935397035       5013466.465957931        1.921812034381375E7      1633939.0132760475       9925811.712271087        2868773.020853021        1.0962754915937554E7     1.0502400519905617E7     984081.5530503404        2268763.5774892336       4389419.909840249        1100790.0742940377       1962707.3425140881       2920716.5247555026       2484343.355190961        3886045.0636927965
0.042183887096760825      1016225.1353462386       4109743.8775533275       2016551.745302504        922189.5808623922        2012358.6075365904       1.4935849829638256E7     4758879.276489425        8646557.139847383        1723646.9076609649       1463060.0483088032       2.079931461387102E7      2975049.714281409        1907232.1599615286       3767412.040235824        2632542.173234439        4739510.327413126        29848.17074618674        3735537.7410158566       2688998.554550347        6789787.439074664        3.420099775541447E7      6717452.4126241505       6676250.432229909        5735282.188388554        7162123.481631838        781108.091037716         8346951.0797403725       3467886.4913284797       7403594.380564891        3832734.3246277017       6537435.986229713        4116140.3977873307       2760145.505569465        3581922.7608589167       4991181.158136076        1.874598712177177E7      1599060.0569333634       9618635.911654199        2870147.2668190114       1.0709814021003036E7     1.033949488919758E7      961046.6211820454        2239056.3584095472       4283084.533260573        1091067.4001346307       1934652.8914164735       2881152.557317467        2422917.378096487        3820307.632926264
0.04222095383813328       1007289.0935909149       4026241.213952512        2027461.4114384179       917065.7794230748        2011188.2289673288       1.4643079443966199E7     4774797.781740222        8496773.707499053        1719794.5071600152       1440325.5587635746       2.02614976291028E7       2936455.430438546        1868691.4230392608       3686024.3728742576       2592191.7326533752       4643439.45128874         55260.08587903027        3687708.8075117706       2662437.274292073        6708302.519169561        3.406680792193636E7      6659526.057494932        6497756.297369424        5720308.939730968        7108682.158426864        774922.5029761214        8301199.939366973        3432237.436081263        7350276.773201816        3816405.5978584257       6472351.830882686        4081825.3792252317       2727048.437649213        3531938.2115884903       4969680.695377815        1.837526332045779E7      1574570.275459002        9415236.509518964        2873086.224416667        1.0524080067989398E7     1.0193580373199277E7     946234.1315646925        2216964.4794248138       4206604.182369089        1085630.9288273107       1914982.5479118384       2853290.83470272         2380275.609009819        3773891.2817150042
0.042260717836788975      999237.4027607244        3940732.057149435        2040589.374222109        913008.5376538008        2010881.95811029         1.430211311334633E7      4791272.641791045        8359610.8459271435       1717268.9311478501       1418218.7376998342       1.9728897852042157E7     2899418.637290145        1830982.3990534667       3603655.520841708        2552314.9293587413       4541316.276829752        102737.41326507862       3640089.48725198         2634325.845626381        6624868.133447174        3.3902541456840865E7     6604194.643263278        6305516.727484399        5702430.336546812        7051083.499019584        769700.5227218089        8247084.5444626035       3396486.9226189745       7295054.56700766         3799495.654205341        6392159.583797832        4040951.3858526647       2693990.3780631074       3481199.8242772          4942474.692622114        1.7966432817765925E7     1549170.6666234909       9216036.290253518        2878336.098170665        1.0327068456668464E7     1.0012939326579241E7     932117.3340157423        2192625.9659775677       4126696.2769344104       1081266.405773181        1894541.2320046849       2825079.090261728        2336792.432314296        3725255.3886353713
0.04230872087886457       991524.6668054758        3843767.8867441453       2058177.4472128144       909979.8276415629        2011552.7823646045       1.3874507817718742E7     4810594.770302883        8232810.052133879        1716271.7984442962       1394544.8827892987       1.917497200638646E7      2860571.058347727        1790638.3411067703       3511240.8354347628       2509997.4345501945       4420015.611930586        187623.21227211412       3587449.907483647        2603741.530934189        6530121.508671588        3.369342062288405E7      6545343.657257545        6079546.161093662        5679397.000585052        6982401.101671396        765257.1871928335        8178828.940057473        3356480.4538783315       7232028.211402123        3780018.5962448497       6283205.215341205        3986280.4382891203       2658523.7210270194       3424451.6256681494       4904981.613628945        1.747698475541315E7      1519683.7442125708       9000222.975781407        2887581.0428497214       1.0096307954130443E7     9765428.187408213        917394.4952764607        2162043.3442076244       4034525.4540945385       1077847.3381424423       1870610.6661064865       2794143.535724244        2287663.0543515086       3667743.075978422
0.04233740049292438       987874.7478400752        3789366.995572567        2069424.2940781945       909048.9260667777        2012292.6830493747       1.3620263292310245E7     4821739.061683739        8178951.377902208        1716612.4010880324       1381898.3770616767       1.8899057889607925E7     2840359.8288247          1769288.7490459336       3459775.8291269885       2488184.341829992        4348939.468508149        252294.207678963         3558445.8463161904       2588451.96752173         6476749.336844336        3.35698769889967E7       6513235.384638338        5950866.730895733        5665108.47788209         6942355.52512908         763498.7308847572        8138367.84190395         3334135.2115515          7196440.559492331        3768909.537503443        6213045.3250500485       3951082.6856847517       2640080.012113605        3393119.4815360974       4880599.590429084        1.7195680473349277E7     1502666.4341223189       8883152.829379348        2894447.26511248         9963799.746152721        9604471.716906842        909715.4539863528        2143102.165416984        3982269.2033693986       1076639.3934173558       1856651.27502103         2777516.3811724233       2260113.0726689864       3633954.342967843
0.042396390751836585      982698.1666100743        3686724.6401123907       2094209.3270988814       909271.1002040912        2014789.1481917363       1.3136288503595268E7     4845227.35519303         8122959.104762165        1719651.1834448068       1359410.5517986896       1.8486025247492827E7     2805686.22238631         1732122.741414146        3362863.085370987        2452981.595659477        4207802.383949322        414779.4333564645        3504330.6514943033       2567657.7325988463       6375522.938309267        3.335057595484504E7      6453922.025745287        5711687.842577076        5637062.926073523        6864483.772107453        762041.7763109347        8062811.929986169        3291502.963908029        7129555.197097697        3747532.1105889888       6063757.154249114        3875586.5996859674       2609919.0452449797       3336073.5581284645       4829677.959920711        1.6673490112949079E7     1469184.3927625767       8666917.887052635        2912460.7306371545       9708978.541919444        9256062.87778526         896586.4164399259        2102289.3512257175       3883212.1771382713       1076156.6373526105       1828610.199884752        2749459.4083350706       2208328.9818382165       3565872.884709062
0.042413967236736544      981598.7232011849        3658348.8378201737       2101724.1815504846       909728.0944629586        2015459.5450421642       1.3005118593033578E7     4851770.818870734        8119247.193200441        1720908.1437951291       1353459.2537690913       1.8400816070790816E7     2796919.0313768266       1722666.6739212382       3336089.205204325        2444930.3342386996       4166969.6317699654       470251.84301184164       3489372.9876553593       2564484.3960252227       6347090.27549127         3.3293851300416175E7     6436624.053780061        5647807.167199933        5628526.2765721725       6842180.773967243        762034.8932640603        8042508.433669888        3279425.960738692        7110617.358686007        3741295.339530646        6018393.749051005        3852246.4129559877       2602897.119640668        3320827.10738809         4814102.582875702        1.653517350768486E7      1459482.8622559637       8607543.444186036        2918370.051178966        9637550.308178373        9148621.061275747        893215.9495576054        2089580.789158813        3855798.6131530823       1076335.6020981527       1820296.0921348948       2742444.1610470405       2193965.8146248176       3545806.908390945
0.042483878899131314      979877.12848771          3557451.4801189722       2132751.3596933223       913925.5284292679        2019097.2292755302       1.2590734143690586E7     4879641.779035636        8161173.90999144         1728506.154556488        1333834.9935629934       1.8244992095266975E7     2769641.6638220823       1693137.7754645427       3239830.5905104214       2426035.271865809        4013904.594800233        714374.6176053794        3435811.292216832        2569127.6913733575       6244383.949095673        3.315621680167067E7      6372726.642741974        5440089.364292759        5598911.56401822         6761639.709707702        764435.3177113568        7982456.876423757        3234591.295630138        7042484.45807537         3718062.371247939        5847731.2780224895       3762800.371297831        2585572.5834542965       3271101.1170902783       4758895.016720257        1.6100740770861E7        1422861.9816231187       8391054.61751235         2946568.104459746        9380474.319472035        8731734.582047677        882815.2218921214        2036857.184336508        3759013.4230480986       1079172.74395375         1787854.042676233        2724008.217540203        2143198.5457262537       3468821.838582907
0.04249037271686336       979809.0028861222        3548791.8433372704       2135509.4493754553       914387.1871677723        2019279.5180638744       1.2560452666340157E7     4881891.708111904        8168481.149117005        1729228.1909524011       1332200.1530899708       1.8242119679640077E7     2767523.9243544587       1690912.159261829        3231494.980986184        2425170.1577047543       4000218.406624062        738692.0299542295        3431079.348666481        2570830.0503916605       6235238.780964596        3.3148007219524972E7     6366337.577107441        5424295.406911384        5596005.142958951        6754403.239472834        764754.2099878221        7978165.333989673        3230479.719449395        7036174.144556655        3715794.7480502026       5832479.881396133        3754563.032587363        2584665.472257124        3267125.166833167        4753941.327991396        1.606931757803679E7      1419504.766958117        8371785.550468825        2949214.934609049        9358256.135000914        8693606.98203574         881982.1469666972        2031705.0933577686       3750779.598209784        1079468.556535659        1784772.2915451957       2722781.6946598478       2138809.3300740398       3461742.9549662913
0.04253578339793844       980560.4309957135        3493501.9321274557       2155250.2410449926       918706.5889692453        2021341.4894437185       1.2407035935022598E7     4899493.896585434        8235755.515866269        1735582.3302855962       1322596.1530909226       1.828162040840188E7      2755790.937490092        1678658.9858171793       3177330.2795155635       2424671.604275112        3909823.99320074         911943.9334480551        3400524.1284941104       2589935.552054393        6175971.790933817        3.3140357582170576E7     6324530.118972076        5335605.793188474        5578912.861387968        6708277.257033519        768060.8383708583        7960117.478595099        3203128.345402565        6995007.859137145        3700785.5773923183       5736296.118532635        3701972.003779463        2582760.408970534        3244697.823102541        4725760.932266274        1.59060087596068E7       1397137.7190928138       8242588.770379105        2970078.791661041        9214970.395829426        8444415.942607384        877495.1447617639        1995200.5825802833       3698748.7437571096       1082548.682308249        1763727.8980939998       2718931.4298227103       2111047.0332766743       3414558.6225682343
0.042566454915077545      981722.7175222941        3459883.000003693        2168058.4028860754       922163.2234237791        2022457.2692092408       1.2355493114076765E7     4911006.236138965        8291152.586273373        1740279.9326661048       1317235.64524961         1.8349735045703728E7     2749858.8712661793       1672916.853251589        3143534.189543995        2428843.12133604         3852601.0067911865       1031063.1166251753       3381110.898365907        2608919.8973533395       6138213.989376742        3.317016184767821E7      6295465.362634319        5294729.010350233        5568096.879544932        6679172.433634568        770905.1525355752        7957286.500464319        3184915.37100035         6967215.56116051         3690223.9700498204       5680205.959664645        3670293.1320541217       2584945.9533875952       3233561.760600236        4711253.546407776        1.5845808930233272E7     1382527.9827067163       8157121.840172642        2984927.838769955        9126709.099239865        8291094.405438846        875277.5059146605        1969567.0929721573       3667637.1120768674       1085008.2599580078       1749384.1905190826       2719616.4648582125       2094207.13851741         3384101.743903649
0.042570739564538954      981934.051780966         3455556.2592872633       2169855.6527227988       922683.6232897053        2022619.896407621        1.235191806914472E7      4912676.953366138        8299605.288018734        1740985.6908056096       1316582.4052361576       1.83616949117565E7       2749266.5712862033       1672336.409307651        3139124.3431555904       2429808.064323923        3845024.9457761897       1047782.9570073776       3378614.3853928978       2612036.165814346        6133334.3864416815       3.3177123490761913E7     6291411.795496808        5290464.96484297         5566762.018668382        6675493.416620171        771344.1911965176        7957783.19715923         3182523.0403256896       6963563.379583689        3688869.412230755        5673185.312109208        3666251.058310568        2585584.661743093        3232375.054708141        4709629.218539248        1.5841332909977915E7     1380561.5989411229       8145637.762318744        2987079.719071267        9115338.172716424        8270984.40354285         875029.7854830059        1966026.7266729588       3663708.7420275006       1085382.5325898388       1747440.0716446768       2719976.549610061        2092041.6433416477       3380108.065594163
0.04264211905104809       986453.1272521843        3389306.345993469        2196449.776955244        932064.7577333066        2023672.944043081        1.2410676854218801E7     4936942.44908901         8439211.895039752        1752588.4520370353       1307594.2712821031       1.85961459476048E7       2741323.5828605904       1666879.8300451483       3069044.512764369        2453629.547125656        3726525.1779925064       1316903.1942688988       3336870.842615654        2673270.490891195        6052030.999464816        3.3357321503422797E7     6219965.594488283        5257656.361748123        5543155.591609901        6613480.634885712        779601.3335875303        7984095.849963357        3140417.0370030575       6895307.542499085        3661851.253708426        5581832.901652177        3611181.2437543245       2601232.9702935354       3220210.586541731        4695434.004126751        1.5866733468478203E7     1348399.1782327588       7948192.170453668        3022697.2919933475       8936269.241419008        7984996.9765051445       872329.7840894095        1903798.0101719548       3604288.5751743945       1091898.4889689353       1713719.6792712265       2732205.2145723086       2058983.0536590242       3316399.847805143
0.04265668492279369       987632.6236966617        3377732.1639952078       2201325.424201389        934150.0212055525        2023635.9111003608       1.2450317555122044E7     4941576.235537613        8467165.05361015         1755040.551037978        1306295.2394717345       1.8648484942061756E7     2740700.642441486        1667016.9410665203       3056137.8964257813       2460744.605775535        3704983.4991495307       1369102.3075939065       3329007.608571667        2688119.5165580558       6036754.665735154        3.3411108889538195E7     6204864.510991988        5260523.018106984        5538721.63524775         6601940.4260691125       781507.0368255521        7995216.932353861        3131999.4521349412       6880793.222561774        3656091.8014957164       5570532.399591601        3603650.0266909404       2606150.836991156        3220061.229239677        4696241.051976585        1.5897731517112924E7     1342183.0789603752       7908219.790283935        3030068.3948970214       8904074.782209309        7939987.892262855        872148.9867875155        1890897.7127720003       3594322.710894816        1093321.0898986459       1706888.2918910491       2736409.381481861        2053238.812694615        3305059.426668912
0.04271753793503301       993275.0710546671        3333910.1644795854       2218278.00471024         943245.9473102875        2021999.795445038        1.2699515312739268E7     4957537.820240257        8566082.144793961        1764939.1489973774       1302487.573692545        1.884197594786174E7      2739580.042068706        1670728.6462473387       3004754.0451740045       2495916.5138132437       3622532.2975629116       1567935.3348252026       3296119.180548589        2753639.165019651        5972809.130343883        3.367556977402759E7      6140118.939527565        5297958.538364808        5518531.141282472        6552182.38156177         790063.1581127255        8056484.660571084        3095158.6375161894       6811616.338136779        3628098.660529661        5549779.986227837        3586507.8796560997       2629914.3773432355       3225995.585886201        4713520.845189149        1.6092990178404834E7     1317126.3481227306       7735697.441313965        3059908.982299937        8775339.665263345        7803984.872756341        872539.1959837725        1835316.7797782018       3557077.286161647        1099352.5023621381       1677769.2896290324       2758720.3151510907       2031556.1693095884       3262726.8430541423
0.042742372698790165      995814.1149559027        3318331.3601430673       2223623.9589920975       947019.8709737812        2020593.9623592563       1.2835444341497498E7     4962596.409259637        8596599.505934129        1768751.9551775525       1301617.1656727523       1.890125086825141E7      2740099.367844792        1673755.5959397254       2985250.8596069114       2512943.3970105033       3592915.0011254395       1639095.8682691972       3283089.320062938        2781503.931478758        5947633.204799841        3.379873063752064E7      6113082.297638575        5324177.238307844        5509799.256704065        6531801.778840069        793723.138244766         8089135.915624439        3079817.30653204         6780015.147840331        3615394.80732311         5554385.656752718        3586808.625950248        2641398.131114586        3231672.251593957        4727416.128888534        1.6201533796391804E7     1307427.8441242685       7664288.426846035        3071480.508587787        8726557.040127458        7773699.732958802        873169.4230491893        1812340.2220031994       3544316.641091068        1101762.1794696355       1665882.2178968105       2769964.4700581105       2023875.7109563495       3248767.739788576
